일자,지수종가,시장,지수수익률
2022-03-16,2659.23,KOSPI,0.014380914961873437
2022-03-17,2694.51,KOSPI,0.013266998341625369
2022-03-18,2707.02,KOSPI,0.004642773639734088
2022-03-21,2686.05,KOSPI,-0.007746525699847018
2022-03-22,2710.0,KOSPI,0.008916438636659807
2022-03-23,2735.05,KOSPI,0.009243542435424468
2022-03-24,2729.66,KOSPI,-0.0019707135152923216
2022-03-25,2729.98,KOSPI,0.00011723071737868018
2022-03-28,2729.56,KOSPI,-0.00015384728093248423
2022-03-29,2741.07,KOSPI,0.004216796846378212
2022-03-30,2746.74,KOSPI,0.002068535280018269
2022-03-31,2757.65,KOSPI,0.00397198133059562
2022-04-01,2739.85,KOSPI,-0.006454771272641602
2022-04-04,2757.9,KOSPI,0.006587951895176802
2022-04-05,2759.2,KOSPI,0.0004713731462342441
2022-04-06,2735.03,KOSPI,-0.0087597854450564
2022-04-07,2695.86,KOSPI,-0.014321597934940367
2022-04-08,2700.39,KOSPI,0.0016803543210699434
2022-04-11,2693.1,KOSPI,-0.00269961005632513
2022-04-12,2666.76,KOSPI,-0.009780550295198753
2022-04-13,2716.49,KOSPI,0.01864809731659367
2022-04-14,2716.71,KOSPI,8.098686172242076e-05
2022-04-15,2696.06,KOSPI,-0.00760110574923345
2022-04-18,2693.21,KOSPI,-0.001057098135798129
2022-04-19,2718.89,KOSPI,0.00953509009694753
2022-04-20,2718.69,KOSPI,-7.35594305028009e-05
2022-04-21,2728.21,KOSPI,0.0035016864740002873
2022-04-22,2704.71,KOSPI,-0.00861370642289272
2022-04-25,2657.13,KOSPI,-0.01759153476712838
2022-04-26,2668.31,KOSPI,0.004207547240819842
2022-04-27,2639.06,KOSPI,-0.010961994670784181
2022-04-28,2667.49,KOSPI,0.010772775154789915
2022-04-29,2695.05,KOSPI,0.010331810053646029
2022-05-02,2687.45,KOSPI,-0.0028199847869243566
2022-05-03,2680.46,KOSPI,-0.002600978622858019
2022-05-04,2677.57,KOSPI,-0.0010781731493847424
2022-05-06,2644.51,KOSPI,-0.012347016137766675
2022-05-09,2610.81,KOSPI,-0.01274338157163346
2022-05-10,2596.56,KOSPI,-0.0054580762292162355
2022-05-11,2592.27,KOSPI,-0.0016521859691284169
2022-05-12,2550.08,KOSPI,-0.01627531082796163
2022-05-13,2604.24,KOSPI,0.021238549378842952
2022-05-16,2596.58,KOSPI,-0.0029413571713819975
2022-05-17,2620.44,KOSPI,0.009189010159517563
2022-05-18,2625.98,KOSPI,0.002114148768908919
2022-05-19,2592.34,KOSPI,-0.012810455525175346
2022-05-20,2639.29,KOSPI,0.018111050248038385
2022-05-23,2647.38,KOSPI,0.0030652182973451847
2022-05-24,2605.87,KOSPI,-0.015679653090980628
2022-05-25,2617.22,KOSPI,0.004355551121122625
2022-05-26,2612.45,KOSPI,-0.0018225445319842715
2022-05-27,2638.05,KOSPI,0.009799230607284493
2022-05-30,2669.66,KOSPI,0.011982335437159986
2022-05-31,2685.9,KOSPI,0.006083171639834406
2022-06-02,2658.99,KOSPI,-0.01001898804869883
2022-06-03,2670.65,KOSPI,0.004385123674778946
2022-06-07,2626.34,KOSPI,-0.016591466496920226
2022-06-08,2626.15,KOSPI,-7.234402248001981e-05
2022-06-09,2625.44,KOSPI,-0.000270357748034189
2022-06-10,2595.87,KOSPI,-0.011262874032543224
2022-06-13,2504.51,KOSPI,-0.035194366435915336
2022-06-14,2492.97,KOSPI,-0.004607687731332799
2022-06-15,2447.38,KOSPI,-0.018287424236954175
2022-06-16,2451.41,KOSPI,0.0016466588760224443
2022-06-17,2440.93,KOSPI,-0.004275090662108738
2022-06-20,2391.03,KOSPI,-0.020443027862330987
2022-06-21,2408.93,KOSPI,0.007486313429776903
2022-06-22,2342.81,KOSPI,-0.027447871046481165
2022-06-23,2314.32,KOSPI,-0.012160610548870743
2022-06-24,2366.6,KOSPI,0.02258978879325224
2022-06-27,2401.92,KOSPI,0.014924364066593476
2022-06-28,2422.09,KOSPI,0.008397448707700539
2022-06-29,2377.99,KOSPI,-0.01820741590940067
2022-06-30,2332.64,KOSPI,-0.01907072779952812
2022-07-01,2305.42,KOSPI,-0.011669181699704989
2022-07-04,2300.34,KOSPI,-0.00220350304933592
2022-07-05,2341.78,KOSPI,0.018014728257562007
2022-07-06,2292.01,KOSPI,-0.02125306390865067
2022-07-07,2334.27,KOSPI,0.018437964930344775
2022-07-08,2350.61,KOSPI,0.007000047123940201
2022-07-11,2340.27,KOSPI,-0.004398858168730757
2022-07-12,2317.76,KOSPI,-0.009618548287163353
2022-07-13,2328.61,KOSPI,0.004681243959685277
2022-07-14,2322.32,KOSPI,-0.0027011822503553162
2022-07-15,2330.98,KOSPI,0.003729029591098554
2022-07-18,2375.25,KOSPI,0.01899201194347433
2022-07-19,2370.97,KOSPI,-0.0018019155878329363
2022-07-20,2386.85,KOSPI,0.006697680696086561
2022-07-21,2409.16,KOSPI,0.009347047363680083
2022-07-22,2393.14,KOSPI,-0.006649620614654017
2022-07-25,2403.69,KOSPI,0.004408434107490589
2022-07-26,2412.96,KOSPI,0.003856570522821068
2022-07-27,2415.53,KOSPI,0.0010650818911213111
2022-07-28,2435.27,KOSPI,0.008172119576241865
2022-07-29,2451.5,KOSPI,0.006664558755292038
2022-08-01,2452.25,KOSPI,0.00030593514175003556
2022-08-02,2439.62,KOSPI,-0.0051503721072484465
2022-08-03,2461.45,KOSPI,0.008948114870348522
2022-08-04,2473.11,KOSPI,0.004737045237563242
2022-08-05,2490.8,KOSPI,0.007152936990267422
2022-08-08,2493.1,KOSPI,0.0009233981050262852
2022-08-09,2503.46,KOSPI,0.004155469094701436
2022-08-10,2480.88,KOSPI,-0.009019516988487908
2022-08-11,2523.78,KOSPI,0.017292251136693526
2022-08-12,2527.94,KOSPI,0.0016483211690401234
2022-08-16,2533.52,KOSPI,0.002207330870194646
2022-08-17,2516.47,KOSPI,-0.006729767280305721
2022-08-18,2508.05,KOSPI,-0.003345956836361852
2022-08-19,2492.69,KOSPI,-0.006124279818982892
2022-08-22,2462.5,KOSPI,-0.012111413773874813
2022-08-23,2435.34,KOSPI,-0.011029441624365477
2022-08-24,2447.45,KOSPI,0.004972611627123813
2022-08-25,2477.26,KOSPI,0.012180024106723586
2022-08-26,2481.03,KOSPI,0.0015218426810266195
2022-08-29,2426.89,KOSPI,-0.021821582165471698
2022-08-30,2450.93,KOSPI,0.00990568175731088
2022-08-31,2472.05,KOSPI,0.008617137168340339
2022-09-01,2415.61,KOSPI,-0.02283125341315917
2022-09-02,2409.41,KOSPI,-0.002566639482366906
2022-09-05,2403.68,KOSPI,-0.0023781755699527896
2022-09-06,2410.02,KOSPI,0.0026376223124542353
2022-09-07,2376.46,KOSPI,-0.013925195641529942
2022-09-08,2384.28,KOSPI,0.003290608720533994
2022-09-13,2449.54,KOSPI,0.02737094636535975
2022-09-14,2411.42,KOSPI,-0.015562105538182602
2022-09-15,2401.83,KOSPI,-0.0039769098705327854
2022-09-16,2382.78,KOSPI,-0.0079314522676458
2022-09-19,2355.66,KOSPI,-0.011381663435147349
2022-09-20,2367.85,KOSPI,0.005174770552626384
2022-09-21,2347.21,KOSPI,-0.008716768376375139
2022-09-22,2332.31,KOSPI,-0.006347962048559808
2022-09-23,2290.0,KOSPI,-0.018140813185211213
2022-09-26,2220.94,KOSPI,-0.030157205240174623
2022-09-27,2223.86,KOSPI,0.0013147586157213897
2022-09-28,2169.29,KOSPI,-0.02453841518800648
2022-09-29,2170.93,KOSPI,0.0007560077260300169
2022-09-30,2155.49,KOSPI,-0.007112159304998311
2022-10-04,2209.38,KOSPI,0.025001275811996404
2022-10-05,2215.22,KOSPI,0.002643275489051078
