종목코드,종목명,유형,포함버전,corp_code,공시유형,접수일자,접수번호,제출인,공시명,정정여부,구분,대상연도,대상분기
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240611,20240611800288,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240603,20240603800174,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240531,20240531800148,아모레퍼시픽,기업지배구조보고서공시,False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240517,20240517800187,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240508,20240508800234,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240503,20240503800128,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240429,20240429800584,아모레퍼시픽,연결재무제표기준영업(잠정)실적(공정공시),False,잠정실적,2024.0,1.0
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240423,20240423800342,아모레퍼시픽,결산실적공시예고(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240315,20240315800634,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240315,20240315800530,아모레퍼시픽,정기주주총회결과,False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240307,20240307800440,아모레퍼시픽,감사보고서제출,False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240305,20240305800795,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240304,20240304800281,아모레퍼시픽,최대주주등소유주식변동신고서,False,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240228,20240228800335,아모레퍼시픽,[기재정정]단일판매ㆍ공급계약체결,True,,,
090430,아모레퍼시픽,브랜드,v1,00583424,거래소공시,20240221,20240221800111,아모레퍼시픽,기업설명회(IR)개최(안내공시),False,,,
