일자,종가,거래량,종목코드,종목명,수익률
2024-05-31,31900,1860359,018290,브이티,0.012698412698412653
2024-06-03,33900,3651363,018290,브이티,0.06269592476489039
2024-06-04,33100,2425743,018290,브이티,-0.02359882005899705
2024-06-05,34800,2214131,018290,브이티,0.051359516616314105
2024-06-07,34650,1432480,018290,브이티,-0.004310344827586188
2024-06-10,34450,1431110,018290,브이티,-0.005772005772005762
2024-06-11,33750,1332128,018290,브이티,-0.020319303338171224
2024-06-12,35000,1648540,018290,브이티,0.03703703703703698
2024-06-13,38000,3400891,018290,브이티,0.08571428571428563
2024-06-14,37600,1407039,018290,브이티,-0.010526315789473717
2024-06-17,37500,1063218,018290,브이티,-0.0026595744680850686
2024-06-18,38400,1073364,018290,브이티,0.02400000000000002
2024-06-19,36450,1801712,018290,브이티,-0.05078125
2024-06-20,34200,1671468,018290,브이티,-0.06172839506172845
2024-06-21,34500,1495934,018290,브이티,0.00877192982456143
2024-06-24,33100,998823,018290,브이티,-0.04057971014492756
2024-06-25,32300,885843,018290,브이티,-0.024169184290030232
2024-06-26,32350,870415,018290,브이티,0.001547987616099089
2024-06-27,34250,1680958,018290,브이티,0.05873261205564151
2024-06-28,31900,1259983,018290,브이티,-0.06861313868613139
2024-07-01,31250,1049282,018290,브이티,-0.020376175548589393
2024-07-02,30000,1624823,018290,브이티,-0.040000000000000036
2024-07-03,29350,1421977,018290,브이티,-0.021666666666666612
2024-07-04,29400,863571,018290,브이티,0.0017035775127767216
2024-07-05,29450,1129365,018290,브이티,0.001700680272108901
2024-07-08,30550,815867,018290,브이티,0.03735144312393879
2024-07-09,30450,700805,018290,브이티,-0.00327332242225864
2024-07-10,31150,765523,018290,브이티,0.02298850574712641
2024-07-11,30850,1382237,018290,브이티,-0.009630818619582704
2024-07-12,31850,1024812,018290,브이티,0.03241491085899506
2024-07-15,31300,738962,018290,브이티,-0.017268445839874413
2024-07-16,30950,844071,018290,브이티,-0.011182108626198062
2024-07-17,35400,5477728,018290,브이티,0.14378029079159926
2024-07-18,33450,1443144,018290,브이티,-0.05508474576271183
2024-07-19,37850,3472197,018290,브이티,0.13153961136023917
2024-07-22,37900,1616938,018290,브이티,0.0013210039630118242
2024-07-23,38000,3011178,018290,브이티,0.0026385224274405594
2024-07-24,37250,1475042,018290,브이티,-0.019736842105263164
2024-07-25,35200,1357816,018290,브이티,-0.055033557046979875
2024-07-26,34450,929389,018290,브이티,-0.021306818181818232
2024-07-29,37500,1222522,018290,브이티,0.08853410740203183
2024-07-30,36700,697412,018290,브이티,-0.021333333333333315
2024-07-31,34800,1339062,018290,브이티,-0.05177111716621252
2024-08-01,36000,946550,018290,브이티,0.034482758620689724
2024-08-02,32350,1532794,018290,브이티,-0.10138888888888886
2024-08-05,28900,2137434,018290,브이티,-0.10664605873261201
2024-08-06,32150,1431900,018290,브이티,0.11245674740484435
2024-08-07,33600,989474,018290,브이티,0.04510108864696738
2024-08-08,34650,965862,018290,브이티,0.03125
2024-08-09,36950,957843,018290,브이티,0.06637806637806642
2024-08-12,35150,1541524,018290,브이티,-0.048714479025710467
2024-08-13,31200,3959562,018290,브이티,-0.11237553342816498
2024-08-14,30300,1682052,018290,브이티,-0.028846153846153855
2024-08-16,32300,1654602,018290,브이티,0.06600660066006592
2024-08-19,31900,786271,018290,브이티,-0.012383900928792602
2024-08-20,32000,562752,018290,브이티,0.0031347962382444194
2024-08-21,30650,732123,018290,브이티,-0.042187500000000044
2024-08-22,30000,649800,018290,브이티,-0.021207177814029365
2024-08-23,29800,754449,018290,브이티,-0.00666666666666671
2024-08-26,28900,743422,018290,브이티,-0.030201342281879207
2024-08-27,30000,985758,018290,브이티,0.03806228373702414
2024-08-28,30350,704384,018290,브이티,0.011666666666666714
2024-08-29,28750,526686,018290,브이티,-0.05271828665568368
2024-08-30,29550,410172,018290,브이티,0.027826086956521667
2024-09-02,31000,1127576,018290,브이티,0.04906937394247035
2024-09-03,31250,1072714,018290,브이티,0.008064516129032251
2024-09-04,30050,650731,018290,브이티,-0.03839999999999999
2024-09-05,29450,542700,018290,브이티,-0.019966722129783676
2024-09-06,30800,918095,018290,브이티,0.045840407470288724
2024-09-09,33400,1482540,018290,브이티,0.0844155844155845
2024-09-10,33950,1439956,018290,브이티,0.01646706586826352
2024-09-11,33600,811710,018290,브이티,-0.010309278350515427
2024-09-12,35200,973075,018290,브이티,0.04761904761904767
2024-09-13,35850,613114,018290,브이티,0.01846590909090917
2024-09-19,36400,715777,018290,브이티,0.015341701534170138
2024-09-20,38000,1668299,018290,브이티,0.04395604395604402
2024-09-23,37050,701389,018290,브이티,-0.025000000000000022
2024-09-24,34500,1163721,018290,브이티,-0.06882591093117407
2024-09-25,33600,855681,018290,브이티,-0.02608695652173909
2024-09-26,34200,590434,018290,브이티,0.017857142857142794
2024-09-27,34050,724380,018290,브이티,-0.004385964912280715
2024-09-30,33800,724807,018290,브이티,-0.007342143906020504
2024-10-02,32250,499565,018290,브이티,-0.04585798816568043
2024-10-04,33550,614513,018290,브이티,0.04031007751937987
2024-10-07,34350,497909,018290,브이티,0.023845007451564815
2024-10-08,32250,926870,018290,브이티,-0.06113537117903933
2024-10-10,36000,1865868,018290,브이티,0.11627906976744184
2024-10-11,34200,1128659,018290,브이티,-0.050000000000000044
2024-10-14,33100,705927,018290,브이티,-0.032163742690058506
2024-10-15,33100,648084,018290,브이티,0.0
2024-10-16,31850,487273,018290,브이티,-0.03776435045317217
2024-10-17,32550,452442,018290,브이티,0.0219780219780219
2024-10-18,31500,624517,018290,브이티,-0.032258064516129004
2024-10-21,32300,517393,018290,브이티,0.025396825396825307
2024-10-22,30900,550005,018290,브이티,-0.04334365325077394
2024-10-23,30500,459523,018290,브이티,-0.012944983818770184
2024-10-24,31650,383598,018290,브이티,0.03770491803278686
2024-10-25,30350,422656,018290,브이티,-0.041074249605055346
2024-10-28,30950,384881,018290,브이티,0.01976935749588149
2024-10-29,31500,385183,018290,브이티,0.017770597738287597
2024-10-30,31850,566519,018290,브이티,0.011111111111111072
2024-10-31,34000,1574318,018290,브이티,0.0675039246467819
2024-11-01,32500,918836,018290,브이티,-0.044117647058823484
2024-11-04,33150,1911652,018290,브이티,0.020000000000000018
2024-11-05,33100,444658,018290,브이티,-0.0015082956259426794
2024-11-06,33350,524360,018290,브이티,0.007552870090634434
2024-11-07,33000,415097,018290,브이티,-0.010494752623688153
2024-11-08,34850,874631,018290,브이티,0.056060606060606144
2024-11-11,33900,720796,018290,브이티,-0.027259684361549463
2024-11-12,31550,783975,018290,브이티,-0.06932153392330387
2024-11-13,30700,739253,018290,브이티,-0.02694136291600635
2024-11-14,29100,1033854,018290,브이티,-0.05211726384364823
2024-11-15,30950,1468205,018290,브이티,0.06357388316151202
2024-11-18,29650,656777,018290,브이티,-0.04200323101777059
2024-11-19,29500,481726,018290,브이티,-0.005059021922428353
2024-11-20,30000,414923,018290,브이티,0.016949152542372836
2024-11-21,30250,365282,018290,브이티,0.008333333333333304
2024-11-22,28900,539789,018290,브이티,-0.044628099173553704
2024-11-25,29550,443931,018290,브이티,0.02249134948096887
2024-11-26,30000,506232,018290,브이티,0.015228426395939021
2024-11-27,30050,288194,018290,브이티,0.0016666666666667052
2024-11-28,30200,232556,018290,브이티,0.004991680532445919
2024-11-29,29100,387567,018290,브이티,-0.03642384105960261
2024-12-02,28100,2356366,018290,브이티,-0.03436426116838487
2024-12-03,35700,4725240,018290,브이티,0.2704626334519573
2024-12-04,37300,3260051,018290,브이티,0.04481792717086841
2024-12-05,37250,1323186,018290,브이티,-0.0013404825737265424
2024-12-06,36750,2012971,018290,브이티,-0.01342281879194629
2024-12-09,34300,1541489,018290,브이티,-0.06666666666666665
2024-12-10,42550,5886851,018290,브이티,0.24052478134110777
2024-12-11,42500,2048500,018290,브이티,-0.001175088131609825
2024-12-12,42200,1323709,018290,브이티,-0.007058823529411784
2024-12-13,42700,1340371,018290,브이티,0.011848341232227444
2024-12-16,43300,1432121,018290,브이티,0.014051522248243575
2024-12-17,43200,735884,018290,브이티,-0.002309468822170868
2024-12-18,42050,938743,018290,브이티,-0.02662037037037035
2024-12-19,42100,1013447,018290,브이티,0.0011890606420927874
2024-12-20,39700,987707,018290,브이티,-0.05700712589073631
2024-12-23,39450,924061,018290,브이티,-0.006297229219143552
2024-12-24,39650,1388673,018290,브이티,0.005069708491761693
2024-12-26,39900,757500,018290,브이티,0.006305170239596425
2024-12-27,38550,1010905,018290,브이티,-0.03383458646616544
2024-12-30,40000,632900,018290,브이티,0.03761348897535677
2025-01-02,40700,918246,018290,브이티,0.01750000000000007
2025-01-03,39150,1081384,018290,브이티,-0.03808353808353804
2025-01-06,36900,2358999,018290,브이티,-0.05747126436781613
2025-01-07,37650,1563174,018290,브이티,0.020325203252032464
2025-01-08,38550,839148,018290,브이티,0.0239043824701195
2025-01-09,38700,542077,018290,브이티,0.0038910505836575737
2025-01-10,35850,2119360,018290,브이티,-0.0736434108527132
2025-01-13,35700,816921,018290,브이티,-0.004184100418409997
2025-01-14,34750,887879,018290,브이티,-0.026610644257703098
2025-01-15,34550,425945,018290,브이티,-0.0057553956834532904
2025-01-16,35250,977834,018290,브이티,0.02026049204052094
2025-01-17,35100,716807,018290,브이티,-0.004255319148936176
2025-01-20,34950,614269,018290,브이티,-0.004273504273504258
2025-01-21,35900,801407,018290,브이티,0.027181688125894166
2025-01-22,37150,5819598,018290,브이티,0.03481894150417819
2025-01-23,34400,2103810,018290,브이티,-0.07402422611036341
2025-01-24,33000,2026725,018290,브이티,-0.04069767441860461
2025-01-31,32250,887434,018290,브이티,-0.022727272727272707
2025-02-03,31850,643276,018290,브이티,-0.012403100775193798
2025-02-04,33900,1003234,018290,브이티,0.06436420722135017
2025-02-05,34000,444393,018290,브이티,0.002949852507374562
2025-02-06,35400,816294,018290,브이티,0.04117647058823537
2025-02-07,34900,563275,018290,브이티,-0.01412429378531077
2025-02-10,34500,792464,018290,브이티,-0.011461318051575908
2025-02-11,36400,907121,018290,브이티,0.05507246376811592
2025-02-12,34850,871905,018290,브이티,-0.04258241758241754
2025-02-13,33850,654692,018290,브이티,-0.028694404591104727
2025-02-14,33900,599270,018290,브이티,0.001477104874446189
2025-02-17,33950,474923,018290,브이티,0.001474926253687281
2025-02-18,35000,989213,018290,브이티,0.030927835051546282
2025-02-19,34900,628718,018290,브이티,-0.0028571428571428914
2025-02-20,34850,893633,018290,브이티,-0.0014326647564469885
2025-02-21,37050,1672213,018290,브이티,0.06312769010043051
2025-02-24,37100,1040943,018290,브이티,0.0013495276653170407
2025-02-25,37400,1352778,018290,브이티,0.008086253369272267
2025-02-26,34500,2231241,018290,브이티,-0.07754010695187163
2025-02-27,35300,3604946,018290,브이티,0.023188405797101463
2025-02-28,33850,1383878,018290,브이티,-0.04107648725212465
2025-03-04,34400,875026,018290,브이티,0.01624815361890697
2025-03-05,33600,813760,018290,브이티,-0.023255813953488413
2025-03-06,34350,734090,018290,브이티,0.022321428571428603
2025-03-07,34150,774181,018290,브이티,-0.005822416302765698
2025-03-10,33850,371745,018290,브이티,-0.008784773060029227
2025-03-11,33450,658133,018290,브이티,-0.011816838995568735
2025-03-12,35550,1143367,018290,브이티,0.06278026905829592
2025-03-13,35250,634647,018290,브이티,-0.008438818565400852
2025-03-14,35400,306135,018290,브이티,0.004255319148936065
2025-03-17,35600,525440,018290,브이티,0.005649717514124353
2025-03-18,35600,491414,018290,브이티,0.0
2025-03-19,35650,806097,018290,브이티,0.001404494382022392
2025-03-20,34400,1105325,018290,브이티,-0.035063113604488105
2025-03-21,34350,781918,018290,브이티,-0.0014534883720930258
2025-03-24,33900,355810,018290,브이티,-0.013100436681222738
2025-03-25,32500,909610,018290,브이티,-0.041297935103244865
2025-03-26,33200,332343,018290,브이티,0.021538461538461506
2025-03-27,32650,276183,018290,브이티,-0.016566265060240948
2025-03-28,31950,302170,018290,브이티,-0.02143950995405819
2025-03-31,31050,544290,018290,브이티,-0.028169014084507005
2025-04-01,33550,744685,018290,브이티,0.08051529790660217
2025-04-02,33850,409633,018290,브이티,0.008941877794336861
2025-04-03,33700,302499,018290,브이티,-0.004431314623338234
2025-04-04,33550,501828,018290,브이티,-0.004451038575667643
2025-04-07,31000,451765,018290,브이티,-0.07600596125186287
2025-04-08,31400,228500,018290,브이티,0.012903225806451646
2025-04-09,30100,670564,018290,브이티,-0.04140127388535031
2025-04-10,32600,622281,018290,브이티,0.0830564784053156
2025-04-11,32700,483692,018290,브이티,0.0030674846625766694
2025-04-14,32750,299799,018290,브이티,0.001529051987767538
2025-04-15,32700,357267,018290,브이티,-0.0015267175572518665
2025-04-16,34500,1188523,018290,브이티,0.05504587155963292
2025-04-17,36550,1180214,018290,브이티,0.05942028985507242
2025-04-18,36450,399319,018290,브이티,-0.002735978112175075
2025-04-21,37300,559715,018290,브이티,0.023319615912208436
2025-04-22,37800,394075,018290,브이티,0.013404825737265424
2025-04-23,36750,429212,018290,브이티,-0.02777777777777779
2025-04-24,37600,333109,018290,브이티,0.023129251700680253
2025-04-25,37700,348489,018290,브이티,0.0026595744680850686
2025-04-28,38500,423622,018290,브이티,0.021220159151193574
2025-04-29,38600,347771,018290,브이티,0.0025974025974024872
2025-04-30,38300,243103,018290,브이티,-0.007772020725388629
2025-05-02,38350,256297,018290,브이티,0.0013054830287206887
2025-05-07,37800,396578,018290,브이티,-0.014341590612777066
2025-05-08,40850,1158821,018290,브이티,0.0806878306878307
2025-05-09,41000,593072,018290,브이티,0.003671970624234966
2025-05-12,38450,821967,018290,브이티,-0.06219512195121957
2025-05-13,39000,644954,018290,브이티,0.014304291287386306
2025-05-14,40300,1299557,018290,브이티,0.03333333333333344
2025-05-15,41050,544543,018290,브이티,0.018610421836228186
2025-05-16,40150,341337,018290,브이티,-0.02192448233861144
2025-05-19,40400,380456,018290,브이티,0.0062266500622665255
2025-05-20,42150,603621,018290,브이티,0.043316831683168244
2025-05-21,42000,408473,018290,브이티,-0.003558718861209953
2025-05-22,40750,492509,018290,브이티,-0.029761904761904767
2025-05-23,41950,435497,018290,브이티,0.02944785276073625
2025-05-26,41100,526303,018290,브이티,-0.020262216924910592
2025-05-27,41100,1527496,018290,브이티,0.0
2025-05-28,40450,583222,018290,브이티,-0.015815085158150888
2025-05-29,40350,378171,018290,브이티,-0.0024721878862793423
2025-05-30,40800,1263961,018290,브이티,0.011152416356877248
2025-06-02,44400,1224433,018290,브이티,0.08823529411764697
2025-06-04,44100,542292,018290,브이티,-0.006756756756756799
2025-06-05,43250,815934,018290,브이티,-0.019274376417233507
2025-06-09,42900,344015,018290,브이티,-0.008092485549133
2025-06-10,43000,789482,018290,브이티,0.002331002331002363
2025-06-11,43800,1084929,018290,브이티,0.018604651162790642
2025-06-12,42600,499318,018290,브이티,-0.0273972602739726
2025-06-13,41250,771816,018290,브이티,-0.03169014084507038
2025-06-16,41100,519695,018290,브이티,-0.0036363636363636598
2025-06-17,39800,766143,018290,브이티,-0.031630170316301665
2025-06-18,38850,819105,018290,브이티,-0.023869346733668362
2025-06-19,38450,647893,018290,브이티,-0.01029601029601035
2025-06-20,39350,1051145,018290,브이티,0.023407022106632036
2025-06-23,38450,517657,018290,브이티,-0.02287166454891998
2025-06-24,36100,1718286,018290,브이티,-0.061118335500650156
2025-06-25,34600,973628,018290,브이티,-0.04155124653739617
2025-06-26,34300,497533,018290,브이티,-0.00867052023121384
2025-06-27,34250,633874,018290,브이티,-0.001457725947521915
2025-06-30,35300,725842,018290,브이티,0.03065693430656924
2025-07-01,34950,553718,018290,브이티,-0.009915014164305958
2025-07-02,35750,701372,018290,브이티,0.022889842632331847
2025-07-03,35400,410334,018290,브이티,-0.009790209790209836
2025-07-04,34100,443503,018290,브이티,-0.03672316384180796
2025-07-07,34000,248907,018290,브이티,-0.0029325513196480912
2025-07-08,34300,311970,018290,브이티,0.008823529411764675
2025-07-09,35950,770262,018290,브이티,0.048104956268221644
2025-07-10,34250,893717,018290,브이티,-0.04728789986091797
2025-07-11,34550,348438,018290,브이티,0.008759124087591275
2025-07-14,35100,389919,018290,브이티,0.01591895803183796
2025-07-15,36500,1014771,018290,브이티,0.03988603988603989
2025-07-16,36900,420793,018290,브이티,0.010958904109588996
2025-07-17,38000,665441,018290,브이티,0.02981029810298108
2025-07-18,37450,343775,018290,브이티,-0.014473684210526305
2025-07-21,36750,219191,018290,브이티,-0.01869158878504673
2025-07-22,36650,294829,018290,브이티,-0.0027210884353741083
2025-07-23,35950,166519,018290,브이티,-0.019099590723055893
2025-07-24,35850,226343,018290,브이티,-0.0027816411682892728
2025-07-25,35600,261312,018290,브이티,-0.006973500697350032
2025-07-28,34500,352480,018290,브이티,-0.030898876404494402
2025-07-29,37500,684390,018290,브이티,0.08695652173913038
2025-07-30,37650,545643,018290,브이티,0.0040000000000000036
2025-07-31,36100,656440,018290,브이티,-0.04116865869853914
2025-08-01,35500,401116,018290,브이티,-0.0166204986149584
2025-08-04,35750,370153,018290,브이티,0.007042253521126751
2025-08-05,35000,416653,018290,브이티,-0.020979020979020935
2025-08-06,35800,549699,018290,브이티,0.02285714285714291
2025-08-07,37100,547988,018290,브이티,0.036312849162011274
2025-08-08,36850,284993,018290,브이티,-0.006738544474393482
2025-08-11,36550,565297,018290,브이티,-0.008141112618724522
2025-08-12,36350,482089,018290,브이티,-0.005471956224350261
2025-08-13,36350,1153238,018290,브이티,0.0
2025-08-14,37950,646077,018290,브이티,0.044016506189821225
2025-08-18,37500,196240,018290,브이티,-0.011857707509881465
2025-08-19,36950,362619,018290,브이티,-0.014666666666666717
2025-08-20,37150,315360,018290,브이티,0.005412719891745521
2025-08-21,39150,779034,018290,브이티,0.053835800807537026
2025-08-22,38900,278917,018290,브이티,-0.0063856960408684715
2025-08-25,38500,269840,018290,브이티,-0.010282776349614386
2025-08-26,37350,473280,018290,브이티,-0.029870129870129825
2025-08-27,38150,341565,018290,브이티,0.021419009370816644
2025-08-28,37250,312740,018290,브이티,-0.023591087811271283
2025-08-29,36750,436049,018290,브이티,-0.01342281879194629
2025-09-01,33400,1300471,018290,브이티,-0.09115646258503396
2025-09-02,32850,451804,018290,브이티,-0.01646706586826352
2025-09-03,32800,276489,018290,브이티,-0.0015220700152207556
2025-09-04,34200,359735,018290,브이티,0.04268292682926833
2025-09-05,31650,1469386,018290,브이티,-0.07456140350877194
2025-09-08,31850,792384,018290,브이티,0.006319115323854652
2025-09-09,31350,1071945,018290,브이티,-0.015698587127158548
2025-09-10,31150,454894,018290,브이티,-0.006379585326953707
2025-09-11,30450,631872,018290,브이티,-0.022471910112359605
2025-09-12,30400,491801,018290,브이티,-0.0016420361247947435
2025-09-15,30150,475311,018290,브이티,-0.008223684210526327
2025-09-16,30150,470911,018290,브이티,0.0
2025-09-17,29800,437838,018290,브이티,-0.011608623548922004
2025-09-18,29800,494463,018290,브이티,0.0
2025-09-19,30150,422007,018290,브이티,0.011744966442952975
2025-09-22,30350,441330,018290,브이티,0.0066334991708125735
2025-09-23,29950,320826,018290,브이티,-0.01317957166392092
2025-09-24,30050,300403,018290,브이티,0.0033388981636059967
2025-09-25,30650,639953,018290,브이티,0.019966722129783676
2025-09-26,31050,590100,018290,브이티,0.013050570962479524
2025-09-29,31100,356207,018290,브이티,0.0016103059581320522
2025-09-30,30350,265977,018290,브이티,-0.024115755627009627
2025-10-01,29850,353555,018290,브이티,-0.016474464579901205
2025-10-02,29750,245618,018290,브이티,-0.00335008375209378
2025-10-10,29150,360451,018290,브이티,-0.020168067226890796
2025-10-13,28350,384092,018290,브이티,-0.027444253859348233
2025-10-14,27000,798010,018290,브이티,-0.04761904761904767
2025-10-15,27100,302338,018290,브이티,0.0037037037037037646
2025-10-16,26700,449532,018290,브이티,-0.014760147601476037
2025-10-17,26150,385112,018290,브이티,-0.02059925093632964
2025-10-20,26050,541635,018290,브이티,-0.003824091778202643
2025-10-21,25850,364864,018290,브이티,-0.007677543186180413
2025-10-22,25900,197939,018290,브이티,0.0019342359767891004
2025-10-23,25800,448454,018290,브이티,-0.0038610038610038533
2025-10-24,25500,332885,018290,브이티,-0.011627906976744207
2025-10-27,25850,299547,018290,브이티,0.013725490196078383
2025-10-28,25850,380365,018290,브이티,0.0
2025-10-29,25050,361323,018290,브이티,-0.030947775628626717
2025-10-30,25450,343313,018290,브이티,0.015968063872255467
2025-10-31,25000,296883,018290,브이티,-0.017681728880157177
2025-11-03,25650,364397,018290,브이티,0.026000000000000023
2025-11-04,25300,251408,018290,브이티,-0.013645224171540016
2025-11-05,24500,496296,018290,브이티,-0.031620553359683834
2025-11-06,23550,364993,018290,브이티,-0.038775510204081653
2025-11-07,23350,311707,018290,브이티,-0.00849256900212314
2025-11-10,23850,293269,018290,브이티,0.021413276231263323
2025-11-11,23250,311919,018290,브이티,-0.02515723270440251
2025-11-12,23450,270353,018290,브이티,0.008602150537634357
2025-11-13,23500,207078,018290,브이티,0.002132196162046851
2025-11-14,22700,211663,018290,브이티,-0.03404255319148941
2025-11-17,21800,765001,018290,브이티,-0.03964757709251099
2025-11-18,20900,459645,018290,브이티,-0.041284403669724745
2025-11-19,20200,557297,018290,브이티,-0.03349282296650713
2025-11-20,20550,404614,018290,브이티,0.017326732673267342
2025-11-21,20000,323348,018290,브이티,-0.02676399026763987
2025-11-24,19970,249416,018290,브이티,-0.0014999999999999458
2025-11-25,19450,245170,018290,브이티,-0.026039058587881803
2025-11-26,20050,282999,018290,브이티,0.03084832904884327
2025-11-27,19810,225154,018290,브이티,-0.011970074812967635
2025-11-28,20300,267786,018290,브이티,0.02473498233215543
2025-12-01,19660,394858,018290,브이티,-0.0315270935960591
2025-12-02,20200,244143,018290,브이티,0.02746693794506605
2025-12-03,20150,205938,018290,브이티,-0.0024752475247524774
2025-12-04,19640,299040,018290,브이티,-0.02531017369727051
2025-12-05,19560,264886,018290,브이티,-0.004073319755600768
2025-12-08,19470,253544,018290,브이티,-0.004601226993865004
2025-12-09,19040,199731,018290,브이티,-0.022085259373395005
2025-12-10,18900,169482,018290,브이티,-0.007352941176470562
2025-12-11,18740,271309,018290,브이티,-0.00846560846560851
2025-12-12,18630,214666,018290,브이티,-0.005869797225186768
2025-12-15,18280,257064,018290,브이티,-0.018786902844873832
2025-12-16,18250,309135,018290,브이티,-0.001641137855579844
2025-12-17,18200,270080,018290,브이티,-0.002739726027397249
2025-12-18,17830,170283,018290,브이티,-0.02032967032967037
2025-12-19,17710,218210,018290,브이티,-0.006730229949523325
2025-12-22,18120,203772,018290,브이티,0.023150762281197057
2025-12-23,18000,171749,018290,브이티,-0.0066225165562914245
2025-12-24,17720,165383,018290,브이티,-0.015555555555555545
2025-12-26,17250,232970,018290,브이티,-0.026523702031602703
2025-12-29,17820,188852,018290,브이티,0.03304347826086951
2025-12-30,17510,121433,018290,브이티,-0.017396184062850706
2026-01-02,18450,291625,018290,브이티,0.053683609366076634
2026-01-05,18700,382766,018290,브이티,0.013550135501354976
2026-01-06,18140,251900,018290,브이티,-0.029946524064171087
2026-01-07,18040,295489,018290,브이티,-0.005512679162072764
2026-01-08,17850,238153,018290,브이티,-0.010532150776053184
2026-01-09,17690,382212,018290,브이티,-0.008963585434173638
2026-01-12,17360,342456,018290,브이티,-0.0186546071226682
2026-01-13,16640,444219,018290,브이티,-0.04147465437788023
2026-01-14,16650,289301,018290,브이티,0.0006009615384614531
2026-01-15,16470,242350,018290,브이티,-0.010810810810810811
2026-01-16,16160,190648,018290,브이티,-0.0188221007893139
2026-01-19,16070,225874,018290,브이티,-0.005569306930693019
2026-01-20,16780,365266,018290,브이티,0.04418170504044805
2026-01-21,16140,255904,018290,브이티,-0.038140643623361115
2026-01-22,16660,339309,018290,브이티,0.03221809169764556
2026-01-23,17550,428642,018290,브이티,0.05342136854741897
2026-01-26,18880,902145,018290,브이티,0.07578347578347588
2026-01-27,18970,620826,018290,브이티,0.004766949152542388
2026-01-28,19820,604599,018290,브이티,0.04480759093305209
2026-01-29,19720,639400,018290,브이티,-0.005045408678102881
2026-01-30,20600,949925,018290,브이티,0.04462474645030423
2026-02-02,19820,631268,018290,브이티,-0.03786407766990296
2026-02-03,19920,462664,018290,브이티,0.005045408678102881
2026-02-04,20100,315566,018290,브이티,0.009036144578313143
2026-02-05,19370,377217,018290,브이티,-0.03631840796019903
2026-02-06,18860,252062,018290,브이티,-0.026329375322663884
2026-02-09,20950,646061,018290,브이티,0.11081654294803811
2026-02-10,20800,361171,018290,브이티,-0.007159904534606243
2026-02-11,20550,324735,018290,브이티,-0.012019230769230727
2026-02-12,20350,359443,018290,브이티,-0.009732360097323589
2026-02-13,20000,268207,018290,브이티,-0.017199017199017175
2026-02-19,19620,416806,018290,브이티,-0.019000000000000017
2026-02-20,19250,315115,018290,브이티,-0.01885830784913356
2026-02-23,19210,331090,018290,브이티,-0.002077922077922123
2026-02-24,18710,343431,018290,브이티,-0.02602811035918795
2026-02-25,17920,455718,018290,브이티,-0.04222340994120788
2026-02-26,17510,382909,018290,브이티,-0.0228794642857143
2026-02-27,17300,726876,018290,브이티,-0.011993146773272456
2026-03-03,16340,303720,018290,브이티,-0.05549132947976876
2026-03-04,14310,596918,018290,브이티,-0.12423500611995109
2026-03-05,15330,710370,018290,브이티,0.07127882599580704
2026-03-06,15320,427210,018290,브이티,-0.000652315720808927
2026-03-09,14510,547339,018290,브이티,-0.05287206266318534
2026-03-10,15280,232025,018290,브이티,0.053066850447966996
2026-03-11,15170,257211,018290,브이티,-0.007198952879581166
2026-03-12,14870,339609,018290,브이티,-0.019775873434410007
2026-03-13,15060,123921,018290,브이티,0.01277740416946882
2026-03-16,14600,143166,018290,브이티,-0.030544488711819362
2026-03-17,14980,141707,018290,브이티,0.026027397260274032
2026-03-18,15090,133782,018290,브이티,0.00734312416555416
2026-03-19,14650,127247,018290,브이티,-0.029158383035122637
2026-03-20,15820,481030,018290,브이티,0.07986348122866893
2026-03-23,14710,255574,018290,브이티,-0.0701643489254109
2026-03-24,15110,126762,018290,브이티,0.027192386131883017
2026-03-25,15140,92281,018290,브이티,0.0019854401058900795
2026-03-26,14660,170194,018290,브이티,-0.031704095112285335
2026-03-27,15730,315065,018290,브이티,0.07298772169167811
2026-03-30,15130,132317,018290,브이티,-0.03814367450731082
2026-03-31,15090,192520,018290,브이티,-0.0026437541308658163
2026-04-01,15540,156763,018290,브이티,0.02982107355864816
2026-04-02,14940,205343,018290,브이티,-0.038610038610038644
2026-04-03,14970,130046,018290,브이티,0.002008032128514081
2026-04-06,14520,148020,018290,브이티,-0.030060120240480992
2026-04-07,14550,170808,018290,브이티,0.0020661157024792765
2026-04-08,14990,157437,018290,브이티,0.030240549828178587
2026-04-09,16070,515932,018290,브이티,0.07204803202134746
2026-04-10,15650,275498,018290,브이티,-0.026135656502800253
2026-04-13,15720,129643,018290,브이티,0.004472843450479269
2026-04-14,15880,125983,018290,브이티,0.010178117048346147
2026-04-15,15990,137222,018290,브이티,0.006926952141057985
2026-04-16,16040,132418,018290,브이티,0.0031269543464664817
2026-04-17,16130,163626,018290,브이티,0.005610972568578454
2026-04-20,15820,129555,018290,브이티,-0.019218846869187844
2026-04-21,15620,124319,018290,브이티,-0.012642225031605614
2026-04-22,15630,144933,018290,브이티,0.000640204865556937
2026-04-23,15370,206196,018290,브이티,-0.016634676903390933
2026-04-24,16950,1025215,018290,브이티,0.10279765777488614
2026-04-27,17120,376153,018290,브이티,0.010029498525073732
2026-04-28,16610,283568,018290,브이티,-0.029789719626168276
2026-04-29,17470,566037,018290,브이티,0.05177603853100532
2026-04-30,16960,282489,018290,브이티,-0.029192902117916475
2026-05-04,16730,253280,018290,브이티,-0.013561320754716943
2026-05-06,16410,213930,018290,브이티,-0.019127316198445876
2026-05-07,16170,181842,018290,브이티,-0.014625228519195566
